,id,text,is_humor,humor_rating,humor_controversy,offense_rating
75,9076,I just found out my father's sister doesn't like Jewish people. Its hard to believe I have a relative who is auntie semitic.,1,0.0,0,1.5049826
76,9077,"My wife was out of town, so I had to run the morning routine by myself today. I learned a lot. For example, apparently I have two kids.",1,0.034772497,0,0.0
77,9078,The craziest thing you can do as an adult is fall asleep on the couch. You know you're gonna wake up at 3am with an aching back AND you still gotta shamefully walk to your bed.,1,0.0,0,0.0
78,9079,What do you call a gay dentist? The Tooth Fairy,1,0.028256848,0,2.5478847
79,9080,"Normally when I take my kids to the playground I'm the alpha male there, but today there were a few nine year olds who were pretty intimidating.",1,0.019335594,0,0.14764623
80,9081,Follow your heart but don't forget your brain,0,0.1414495,1,0.0
81,9082,"Hey guys having a tech glitch - will be back up on Strava shortly. You may need to refollow me, sorry!",0,0.16027075,1,0.0
82,9083,"What does a tornado and a redneck divorce have in common? In the end, someone is going to lose a trailer.",1,0.0,0,1.7821655
83,9084,"Any organization lacking true diversity is unable to empathize with those who experience racism, and ill equipped to respond with sincerity and effective action. Thankfully, Blackswimmers have always had a support group.",0,0.047692318,1,0.32529506
84,9085,"There were further modifications but the extant policy has still been a problem; in preparation for a meeting with the person responsible for overseeing policy, I gathered some readings on how dress codes are classist, sexist, and racist, explicitly and/or in practice, as enforced.",0,0.28126764,0,0.31996304
85,9086,3yo's are like unfiltered drunk people that love gummy fruit snacks.,1,0.025253985,0,0.017287191
86,9087,"A REAL MAN chooses to honor, love, respect, adore and be faithful to one woman.",0,0.08342792,1,0.0
87,9088,"Black Trans people's right to self determinate is vital to the survival of Black Trans people and to the health of the Black community at large. In addition to food, we have provided funds for name changes, surgeries, + clothes that help Black Trans folx live on their own terms.",0,0.20193708,1,0.48072582
88,9089,me: there were two controllers firefighter holding my xbox: im not going back in,1,0.106393665,0,0.0
89,9090,Tag us or reply below if you have resources or updates that need to be shared. Black Out Tuesday,0,0.04591756,1,0.0
90,9091,"The richest man is not the one who owns the most, but the one who needs the least",0,0.08211315,1,0.0
91,9092,Two dyslexics walk into a bra,1,0.10957904,0,1.4707916
92,9093,"A blind man walks into a fish store ... and says: ""Whats up girls"".",1,0.0,0,1.0159055
93,9094,"Different types of hugs He keeps you at his chest. Well, this kind of hug suggests you the fact that he loves you very much..",0,0.16078056,1,0.0
94,9095,helped us along our way. We are grateful for you! INSTEAD OF FOCUSING ON THOSE THAT FAIL TO VALUE OUR POTENTIAL BLACK KIDS SWIM CHOOSES TO REMAIN GRATEFUL AND RECOGNIZE THE CHAMPIONS WHO PRIORITIZE BLACK SWIMMERS. **,0,0.23058203,1,0.33295715
95,9096,What do black people with Down's Syndrome call their friends? Their Chromies,1,0.11577463,0,4.545225
96,9097,"Thomas Dolby: She blinded me with science. Neil deGrasse Tyson: That's technically true. But if we're being specific, it was pepper spray.",1,0.043336254,0,0.39201072
97,9098,"Solitary confinement is supposed to be the worst psychological punishment for prison inmates, but I can confirm being locked up with small kids is worse.",1,0.057602774,0,0.8366114
98,9099,me: i want this thing brain: it's expensive and you will just get bored of it in two weeks me: but it will make me happy now brain: yes but don't you want to be happy in the long term and not just for a few days me: i already bought it brain: son of a -,1,0.09007099,0,0.0
99,9100,"A study has shown that AfrAms believe that depression and other mental disorders are a sign of personal weakness. No, it's not. Stomp Stigma",0,0.33280233,0,0.68546784
100,9101,The awkward moment you're watching porn and your girlfriend walks in. I wish she'd told me she worked in the industry.,1,0.0,0,0.20477259
101,9102,Roses are red Sunflowers are yellow HPV vaxx prevents cancer Whether you're a gal or a fellow Vax Facts February Health Policy Valentines Vaccines Save Lives,0,0.21863446,1,0.2679851
102,9103,parents: we just want you to be yourself me: *gets a tattoo* parents: you have disgraced the family,1,0.046771724,0,0.09340046
103,9104,"A Jewish girl.. ..asks her father, ""Dad? Can I have 50 dollars?"" he says, ""40 dollars? What do you need 30 dollars for?""",1,0.032869738,0,3.075459
104,9105,"The nice thing about aging is that when you're over 40, you don't need to impress everyone anymore, and for the most part you don't.",1,0.10974558,0,0.0
105,9106,"this ass don’t quit, but the rest of me has given up almost immediately",0,0.36119226,1,0.0
106,9107,Someone asked me what my most attractive quality is and I just said lasagna,1,0.16366604,0,0.0
107,9108,Give a man a jacket He'll be warm for the winter. Teach a man to jacket he won't leave the house.,1,0.0,0,0.0
108,9109,playing the drums on the steering wheel but slowing down because you know a tricky part is coming up,1,0.07675795,0,0.0
109,9110,Did you hear about the basketball tournament in Mexico? Its Juan vs. Juan,1,0.04591434,0,0.8420534
110,9111,Comedians and politicians are basically the same They both lie to please an audience haha,1,0.12722126,0,0.32523763
111,9112,What did the hillbilly say to his sister after she asked him to have sex with her? If you incest.,1,0.0,0,1.253713
112,9113,"If I ever visit Japan, the first thing I'll do is run through those paper walls pretending I'm the Kool-Aid man.",1,0.0,0,1.3168266
113,9114,waitress: are you sure you want an ambulance to come? me: there's no way these are mild,1,0.039315503,0,0.0
114,9115,A reminder to start looking for that post-it with the WiFi password before family comes over for Thanksgiving next week,1,0.0,0,0.0
115,9116,Thanks for letting us share our Robertson heritage experience with you. I'm actually part German. Next maybe Oktoberfest? Wishful Thinking,1,0.31930456,1,0.0
116,9117,"Wow, August is flying by! Agree or disagree?",0,0.26059073,1,0.0
117,9118,"What do I mean by seemingly neutral rules that discriminate in practice? A rule that prohibits everyone from wearing short skirts is not explicitly about women but it will disproportionately affect them. Similarly, banning locs will disproportionately impact Black people.",0,0.3475419,0,1.1677189
118,9119,"With the way I see Asian people driving, it got me thinking...Pearl Harbor might have been an accident.",1,0.17216475,0,2.7162783
119,9120,That was a fun shower! But we know marriage is hard work. Please join our family in praying for JohnLuke and MaryKate's commitment. Forever,0,0.10705106,1,0.0
120,9121,[writing my own obituary after taking out a full page ad] ...and that concludes grade 6. Now here are the people I didn't like from grade 7,1,0.06753844,0,0.06699388
121,9122,imagine your card gets declined at red lobster and all the lobsters in the tank up front start laughing at you,1,0.0,0,0.0
122,9123,1 final performance then we take it from 5 to 3. Coming up next! American Idol,0,0.13222776,1,0.0
123,9124,*follows dreams *dreams get creeped out and call the police,1,0.022925992,0,0.0
124,9125,*declares himself safe after 'telling wife to calm down' incident earlier this evening,1,0.12186371,0,0.4275306
125,9126,I'm hiding from my kids in the closet so I can peacefully eat some cookies. I can hear them all walking around like a bunch of DEA agents. I'm trying my best to destroy all the evidence before they bust me.,1,0.023058336,0,0.024150182
126,9127,You have always been a great guy and I know your next chapter of life will be amazing. Congrats again and keep crushing it!,0,0.0552376,1,0.0
127,9128,30 seconds into the show and I'm already getting emotional American Idol,1,0.50509477,0,0.0
128,9129,"During this challenging time full of uncertainty, our team is finding hope and solace through our love of reading. We invite you to join us in finding community and moments of joy by sharing what you're reading with the hashtag Books Connect Us",0,0.06508626,1,0.0
129,9130,"lol these ppl ""don't see race"" right up until you start making beloved fictional characters black, then they're 18th century anthropologists",1,0.08477807,0,2.2606082
130,9131,Finding out that Neicy Nash is queer is the best thing to happen this year!!!!!!!,0,0.20170343,1,0.2640277
131,9132,A good relationship is worth the wait. On that note: Good morning.,0,0.082480416,1,0.0
132,9133,What do you call a homosexual man on a wheel chair? A human being,1,0.0660339,0,2.8819413
133,9134,"Sometimes, minding your business saves you the heartbreaks.",0,0.013181646,1,0.0
134,9135,"Any Latin teachers out there? I'm trying to get a close translation approximation to ""We are all insignificant"". Is ""Omnes Nos Humilem"" close? It was my high school language but that was in the 1900s.",0,0.14379986,1,0.0
135,9136,Asking for help starts with a conversation. Let's talk to one another. Listen to one another. Help each other. Black Mental Health Matters,0,0.0,1,0.0
136,9137,"In China the labels read, ""Made by someone you know.""",1,0.22419186,0,1.3707123
137,9138,The Advocate began as a protest in 1967. The LGBTQ+ movement gained justice by protesting. We stand by the belief that police brutality must end and that black lives matter and we stand by the right to protest. George Floyd Tony Mc Dade Black Trans Lives Matter,0,0.034315266,1,0.22039929
138,9139,"The lady at the massage parlor asked if I wanted a happy ending, I said yes and then she proceeded to tell me the plot of Homeward Bound.",1,0.061779175,0,0.12474567
139,9140,"straight men will make fun of other guys for getting pedicures and literally have hobbit feet. like go back to the shire, oakley",1,0.18665005,0,0.4246437
140,9141,"85% of conversations with my mom is trying to figure out who the ""she"" in her story is.",1,0.0,0,0.27503458
141,9142,there should be a court but for things that aren't illegal. like if your roommate ate all the ripple out the butterscotch ripple,1,0.0,0,0.0
142,9143,"The world Dallas works in and encounters publicly is racially diverse and lots of people are ""mixed race."" The books abound with food-and-beverage skin color descriptions for non-white characters. Two of Dallas's bosses are dark skinned men but all the women in her ambit are white.",0,0.45033413,1,0.026735011
143,9144,"When your kid says mom in that tone that kinda makes you want to scream WHAT, but somehow you keep your composure and use your nice mom voice instead.",1,0.020742726,0,0.11739813
144,9145,"In order to strengthen our relationship, my wife and I have decided we're only going to say positive things to each other. For example, today she told me I was 'really good at leaving the dishwasher full of dishes'.",1,0.12870616,0,0.08801475
145,9146,"People who go to the gym for exercise, but complain about having to park one block away and walk: explain.",1,0.0,0,0.0
146,9147,Did you hear about the blonde that stayed up all night to see where the sun went? It finally dawned on her.,1,0.20045763,0,1.0696962
147,9148,"Everyday, some gay guys get HIV treatment and live healthier lives. They take care of their health and manage HIV as a condition not sickness. What are you waiting for? Get tested, Get treatment. HIV isn't a death sentence. HIV isn't AIDS.",0,0.31823933,0,0.68364936
148,9149,"Black men shot by police, mass sterilization in border concentration camps, billionaires rolling in the dough while millions starve, environmental protections being rolled back, racism, antisemitism, homophobia, islamaphobia, conspiracy theories...how many fronts must we fight???",0,0.24155593,0,0.8065449
149,9150,Some people have trouble sleeping. I can do it with my eyes closed. haha,1,0.0,0,0.0
150,9151,"They shouldn't give participation ribbons to kids, they should give them to adults because when you're over 30 years old, getting up the motivation to go out and do stuff is a big deal.",1,0.12058762,0,0.0
151,9152,What belongs to me but is used the most by others? My ex-wife,1,0.414071,0,0.63388306
152,9153,we got a new neighbour and I thought it was taking him weeks to move in but turns out he works for u-haul,1,0.0,0,0.062213343
153,9154,"Cell phones didn't work. We couldn't get in touch with our cousins in New York City, one of whom worked very close to the Twin Towers. Circuits were busy, so we couldn't tell our parents we were okay. All of us were shaken and traumatized.",0,0.116961464,1,0.0
154,9155,Gassy Joke What makes a Mexican gassy? Taco night. What makes a white person gassy? Chipotle. What makes a Jew gassy? Auschwitz,1,0.22015502,0,3.637317
155,9156,You wouldn't ignore signs of heart attack or broken bone. Don't ignore signs of mental illness. Take care of your brain and mind. Stop Stigma,0,0.16799322,1,0.0
156,9157,This is who I am. I'm not perfect. I don't want to try to be perfect. Monday Motivation,0,0.03769227,1,0.0
157,9158,me rolling down window of time machine: McDonald's hot dog? guy in 2027: not yet bud,1,0.1136902,0,0.0
158,9159,I'm shaking what my momma gave me. It's the most darling snowglobe I've ever seen. LOOK AT IT.,1,0.0,0,0.0
159,9160,Do people sometimes unintentionally claim others' ideas as their own b/c they've forgotten/assimilated them? Sure. That's where a scholarly community has to hold them accountable. Whose work do we allow to pass as conventional wisdom/public domain and who do we insist on crediting?,0,0.05116005,1,0.0
160,9161,Girls never know what they want and Boys never know what they have. Moral of the story: Relationships are grown folks business.,0,0.32359222,1,0.26854828
161,9162,Being a fat guy at McDonald's is like being the muscle guy at the gym. People stay out of your way cause they know you mean business,1,0.1881556,0,0.65357476
162,9163,"HIV has moved on, so why do we still live with stigma? It's not retro, it's just wrong. HIV Not Retro World AIDS Day",0,0.18408483,0,0.35569608
163,9164,Whats the hardest part of a vegetable to eat? The wheelchair.,1,0.0,0,3.5926514
164,9165,It's pretty racist that Denzel Washington keeps getting typecasted as black men.,1,0.37102276,0,3.1582446
165,9166,"gender is a social construct. u do not have to be a guy fieri, u can be any type of fieri u want.",0,0.25104907,0,0.95834255
166,9167,What is going on with female friendships today? Life does not have to be this complicated. Comprise Ladies. your girlfriend next door,1,0.064602055,0,0.7241306
167,9168,Congrats Cäsar! Keep up the great work!,0,0.044067744,1,0.0
168,9169,"This morning I went to the bathroom without having a phone to entertain me, just like our ancestors used to",1,0.0110466145,0,0.0
169,9170,This article was particularly interesting because it connected racism with psychological and physical health problems.,0,0.11503835,1,0.5778595
170,9171,30 mins til we kick off Idol S2! You ready East Coast? American Idol The Next Idol,0,0.20194523,1,0.0
171,9172,The difference between a lightbulb and a pregnant woman? You can unscrew a lightbulb.,1,0.09419076,0,1.5142132
172,9173,Me: Search this area for coffee shops Google Maps: Ok I searched the entire eastern seaboard that’s what you wanted right? Me: No just this area Google Maps: Huh? Me: Just search for coffee shops in this area Google Maps: Here’s your house did you want to see your house?,1,0.030935768,0,0.0
173,9174,"We have to cherish the pain that we experience, as we cherish the joy, without one there wouldn't be the other, and it's what makes us alive and I think that's very very important. -Gloria Vanderbilt gloria vanderbilt RIH your girlfriend next door",0,0.061677467,1,0.0
174,9175,"3yo: I want a banana Me: *gives her banana* 3yo: no! Me: soooo no banana? 3yo: banana! Me: you want this banana? 3yo: NO Me: well, what do you want!? 3yo, crying: I DON'T KNOW well, we're making progress",1,0.131122,0,0.0037036557
175,9176,"I was brushing my teeth when my fingers cramped up throwing the middle finger. I was looking in the mirror as I gave myself the finger, and I couldn't stop it. 2020 vibes.",1,0.2913467,0,0.0
176,9177,Things are going great in life right now' Life (interrupts): Actually...,1,0.20122,0,0.0
177,9178,"Don't approach your personal or business renovation without the right partner in your corner, not only encouraging you but also telling you the hard stuff, someone who will be brutally honest with you. Monday Motivation",0,0.088899,1,0.0
178,9179,Superman should have to wear a medic alert bracelet that says kryptonite on it.,1,0.0,0,0.052945763
179,9180,"I don't get why people make such a big deal about revealing the gender of their kid. It's no surprise, we all know you're having a baby. You can burn the world down to reveal that you're giving birth to a unicorn. Cuz that shit is crazy. We haven't seen a unicorn.",1,0.05726516,0,1.3722593
180,9181,"Me-Where was Connor today? Mia-Another school Me-Aw, he's so cute Mia-Mom! He's just another normal, disgusting middle school boy. 7 th Grade",1,0.14129499,0,0.41352692
181,9182,What did the fat guy give to the fat girl? Just the tip...,1,0.30405977,0,3.1130264
182,9183,My wife and I do it doggy-style... ...she plays dead and I beg. ,1,0.06307919,0,1.1109649
183,9184,The first thing I do when I get to a restaurant is pull out a pen and paper so I can write down all the questions I have about the menu.,1,0.0,0,0.0
184,9185,"To all of the amazing dads out there, thank you!! Happy Fathers Day",0,0.124519005,1,0.0
185,9186,me on august 31st: omg it's so hot me on september 1st: *wearing my heaviest sweater and drenched in sweat* don't you just love the smell of autumn in the air!,1,0.06821941,0,0.0
186,9187,"Me: come pick up your toys 3yo, walking around with a plastic phone: I'm in a meeting call Times have changed",1,0.01523317,0,0.0
187,9188,Tiny penis jokes tend to come a little short,1,0.20782387,0,0.54523593
188,9189,[to my wife from my deathbed] grab my phone. open up the group text HamChat II and tell the boys I love em,1,0.22997768,0,0.0
189,9190,Here for friendship failure prevention. We all need a tuneup from time to time. save frienship s your girlfriend next door saving friendships friendship friendship counseling,0,0.2146841,1,0.0
190,9191,"Bald people struggle with improv, They can't seem to come up with anything off the top of their head.",1,0.043618765,0,1.0733446
191,9192,"It still lasts today. But with the pain of loss and shock comes the shame that we allowed our country to turn to nationalism, jingoism, islamaphobia, and two endless wars. We missed the mark, and didn't unite like we should have. We got angry, and made angry decisions.",0,0.0,1,0.0
192,9193,This really is the most talented group we've ever had! American Idol,0,0.122492895,1,0.0
193,9194,My black cat just ate my four leaf clover. That can't be good.......,1,0.043708395,0,0.0
194,9195,"Ultimately, while taking cognizance of larger social norms and discourses and critiquing anti-Muslim bigotry and anti-black racism, Brockmann emphasizes individual inner transformation resulting from intimate human connections across racial-ethnic differences.",0,0.0,1,0.0
195,9196,"[Normally in this kibbutz], we are very close and families spend a lot of time together. We had to close down the playground we have. But we are still in touch and communicate through Zoom.' Tal Hakim Dromi, Secretary of Kibbutz Pelech Powered By JNF Love Grows In Israel",0,0.029963128,1,0.0
196,9197,"If USB ports could talk, they'd only ask one question. Is it in yet?",1,0.02590793,0,0.0
197,9198,I think in order to have a great business you have to like the product you're selling more than the money you get.,0,0.07983053,1,0.0
198,9199,If Eminem converted to Islam.. ..he'd be MuSlim Shady.,1,0.1136906,0,1.5460626
199,9200,Black trans-masculine barbers in NY where ya at? We tryna sumn.,1,0.30572256,0,1.7423941
200,9201,Arguing over which politician is less corrupt is like arguing over which pile of dog poop smells less disgusting.,1,0.026841603,0,0.0
201,9202,"Once you fill out the form, you will receive email correspondence from us to confirm your food bag.",0,0.24109526,1,0.0
202,9203,Would you rather be able to speak every language in the world or be able to talk to animals? Stray Questions,0,0.35472935,1,0.0
203,9204,"If I got $1 every time a woman said I was't her type, I'd be her type.",1,0.06886345,0,1.1809034
204,9205,Breaking News: Uncovered Nazi documents reveal a cure for cancer was found... An oven.. rofl,1,0.13192372,0,2.0251324
205,9206,Wanna hear a joke? Women's rights.,1,0.31192595,0,3.1694882
206,9207,"That chick really knocked my socks off. And I had just finished folding and stacking them, too.",1,0.072341464,0,0.374748
207,9208,The easiest thing to do when the free antivirus software on your new computer expires is to buy another new computer with more free antivirus software.,1,0.0,0,0.0
208,9209,What do you call a prositute on her period? Unemployed.,1,0.0,0,0.98559827
209,9210,"Somewhere an elderly lady reads a book on how to use the internet, while a young boy googles ""how to read a book"".",1,0.041961495,0,0.0820179
210,9211,"[Jewish National Fund's] gift annuity program is one of the largest in the country.' - Matt Bernstein, Chief Planned Giving Officer Powered By JNF JNF On Demand",0,0.024357952,1,0.0
211,9212,"I was so amazed with all of the JNF projects all over [Israel].' Hal Linden, Emmy Award winning actor Powered By JNF JNF On Demand",0,0.05556019,1,0.0
212,9213,This will be my first HHD in Ten freakin years that I'm not going to be on the pulpit.,1,0.12352444,0,0.2828086
213,9214,What do you call the useless piece of skin on a dick? The man. ROFL,1,0.17580248,0,1.0610001
214,9215,Listen very carefully: Your. Mental. Health. Matters. Take care of it. For yourself. For them. But mainly for yourself.,0,0.1477736,1,0.0
215,9216,I gave my girlfriend a teeth whitening today. Too bad most landed on her chin,1,0.18807837,0,1.1431193
